From from From
: : :
d d d
. . .
gellert gellert gellert
@ @ @
trl trl trl
. . .
oz oz oz
. . .
au au au
( ( (
Dennis denni Dennis
Gellert gellert Gellert
) ) )
Subject subject Subject
: : :
Re re Re
: : :
Why whi Why
is is be
my my my
mouse mous mouse
so so so
JUMPY jumpi JUMPY
? ? ?
( ( (
MS ms MS
MOUSE mous MOUSE
) ) )
Lines line Lines
: : :
25 25 25
Organization organ Organization
: : :
Telecom telecom Telecom
Research research Research
In in In
article articl article
< < <
1993 1993 1993
Apr apr Apr
23 23 23
. . .
140123 140123 140123
. . .
5018 5018 5018
@ @ @
cti cti cti
. . .
com com com
> > >
rlister rlister rlister
@ @ @
cti cti cti
. . .
com com com
( ( (
Russell russel Russell
Lister lister Lister
) ) )
writes write write
: : :
> > >
From from From
: : :
rlister rlister rlister
@ @ @
cti cti cti
. . .
com com com
( ( (
Russell russel Russell
Lister lister Lister
) ) )
> > >
Subject subject Subject
: : :
Re re Re
: : :
Why whi Why
is is be
my my my
mouse mous mouse
so so so
JUMPY jumpi JUMPY
? ? ?
( ( (
MS ms MS
MOUSE mous MOUSE
) ) )
> > >
Date date Date
: : :
Fri fri Fri
, , ,
23 23 23
Apr apr Apr
1993 1993 1993
14 14 14
: : :
01 01 01
: : :
23 23 23
GMT gmt GMT
> > >
ecktons eckton ecktons
@ @ @
ucs uc ucs
. . .
byu byu byu
. . .
edu edu edu
( ( (
Sean sean Sean
Eckton eckton Eckton
) ) )
writes write write
: : :
> > >
> > >
I i I
have have have
a a a
Microsoft microsoft Microsoft
Serial serial Serial
Mouse mous Mouse
and and and
am am be
using use use
mouse mous mouse
. . .
com com com
8 8 8
. . .
00 00 00
( ( (
was was be
using use use
8 8 8
. . .
20 20 20
> > >
> > >
I i I
think think think
, , ,
but but but
switched switch switch
to to to
8 8 8
. . .
00 00 00
to to to
see see see
if if if
it it it
was was be
any ani any
better better good
) ) )
. . .
Vertical vertic Vertical
motion motion motion
> > >
> > >
is is be
nice nice nice
and and and
smooth smooth smooth
, , ,
but but but
horizontal horizont horizontal
motion motion motion
is is be
so so so
bad bad bad
I i I
sometimes sometim sometimes
can can can
' ' '
t t t
click click click
> > >
> > >
on on on
something someth something
because becaus because
my my my
mouse mous mouse
jumps jump jump
around around around
. . .
I i I
can can can
be be be
moving move move
the the the
mouse mous mouse
to to to
> > >
> > >
the the the
right right right
with with with
relatively relat relatively
uniform uniform uniform
motion motion motion
and and and
the the the
mouse mous mouse
will will will
move move move
smoothly smooth smoothly
> > >
> > >
for for for
a a a
bit bit bit
, , ,
then then then
jump jump jump
to to to
the the the
right right right
, , ,
then then then
move move move
smoothly smooth smoothly
for for for
a a a
bit bit bit
then then then
jump jump jump
> > >
> > >
again again again
( ( (
maybe mayb maybe
this this this
time time time
to to to
the the the
left left left
about about about
. . .
5 5 5
inch inch inch
! ! !
) ) )
. . .
This this This
is is be
crazy crazi crazy
! ! !
I i I
have have have
> > >
> > >
never never never
had had have
so so so
much much much
trouble troubl trouble
with with with
a a a
mouse mous mouse
before befor before
. . .
Anyone anyon Anyone
have have have
any ani any
solutions solut solution
? ? ?
> > >
> > >
Does doe Does
Microsoft microsoft Microsoft
think think think
they they they
are are be
what what what
everyone everyon everyone
should should should
be be be
? ? ?
< < <
- - -
just just just
venting vent vent
steam steam steam
! ! !
I i I
' ' '
ve ve ve
seen seen see
this this this
problem problem problem
several sever several
times time time
. . .
It it It
was was be
always alway always
the the the
result result result
of of of
the the the
little littl little
rollers roller roller
inside insid inside
the the the
mouse mous mouse
becomming becom becomming
dirty dirti dirty
- - -
they they they
are are be
good good good
at at at
collecting collect collect
grime grime grime
. . .
the the the
solution solut solution
is is be
simple simpl simple
: : :
remove remov remove
the the the
ball ball ball
to to to
reveal reveal reveal
the the the
two two two
rollers roller roller
. . .
Carefully care Carefully
clean clean clean
them them them
and and and
the the the
ball ball ball
. . .
Dennis denni Dennis
