From from From
: : :
sasghm sasghm sasghm
@ @ @
theseus theseus theseus
. . .
unx unx unx
. . .
sas sas sa
. . .
com com com
( ( (
Gary gari Gary
Merrill merril Merrill
) ) )
Subject subject Subject
: : :
Re re Re
: : :
Science scienc Science
and and and
methodology methodolog methodology
( ( (
was was be
: : :
Homeopathy homeopathi Homeopathy
. . .
. . .
. . .
tradition tradit tradition
? ? ?
) ) )
Originator origin Originator
: : :
sasghm sasghm sasghm
@ @ @
theseus theseus theseus
. . .
unx unx unx
. . .
sas sas sa
. . .
com com com
Nntp nntp Nntp
- - -
Posting post Posting
- - -
Host host Host
: : :
theseus theseus theseus
. . .
unx unx unx
. . .
sas sas sa
. . .
com com com
Organization organ Organization
: : :
SAS sas SAS
Institute institut Institute
Inc inc Inc
. . .
Lines line Lines
: : :
16 16 16
In in In
article articl article
< < <
1993 1993 1993
Apr apr Apr
15 15 15
. . .
161112 161112 161112
. . .
21772 21772 21772
@ @ @
cs cs c
. . .
rochester rochest rochester
. . .
edu edu edu
> > >
, , ,
fulk fulk fulk
@ @ @
cs cs c
. . .
rochester rochest rochester
. . .
edu edu edu
( ( (
Mark mark Mark
Fulk fulk Fulk
) ) )
writes write write
: : :
| | |
> > >
I i I
don don don
' ' '
t t t
think think think
" " "
extra extra extra
- - -
scientific scientif scientific
" " "
is is be
a a a
very veri very
useful use useful
phrase phrase phrase
in in in
a a a
discussion discuss discussion
| | |
> > >
of of of
the the the
boundaries boundari boundary
of of of
science scienc science
, , ,
except except except
as as a
a a a
proposed propos propose
definiens definien definiens
. . .
Extra extra Extra
- - -
rational ration rational
| | |
> > >
is is be
a a a
better better good
phrase phrase phrase
. . .
In in In
fact fact fact
, , ,
there there there
are are be
quite quit quite
a a a
number number number
of of of
well well well
- - -
known known know
cases case case
| | |
> > >
of of of
extra extra extra
- - -
rational ration rational
considerations consider consideration
driving drive drive
science scienc science
in in in
a a a
useful use useful
direction direct direction
. . .
Yeah yeah Yeah
, , ,
but but but
the the the
problem problem problem
with with with
holding hold hold
up up up
the the the
" " "
extra extra extra
- - -
rational ration rational
" " "
examples exampl example
as as a
exemplars exemplar exemplar
, , ,
or or or
as as a
refutations refut refutation
of of of
well well well
founded found found
methodology methodolog methodology
, , ,
is is be
that that that
you you you
run run run
smack smack smack
up up up
against against against
such such such
unuseful unus unuseful
directions direct direction
as as a
Lysenko lysenko Lysenko
. . .
Such such Such
" " "
extra extra extra
- - -
rational ration rational
" " "
cases case case
are are be
curiosities curios curiosity
- - -
- - -
not not not
guides guid guide
to to to
methodology methodolog methodology
. . .
- - -
- - -
Gary gari Gary
H h H
. . .
Merrill merril Merrill
[ [ [
Principal princip Principal
Systems system Systems
Developer develop Developer
, , ,
C c C
Compiler compil Compiler
Development develop Development
] ] ]
SAS sas SAS
Institute institut Institute
Inc inc Inc
. . .
/ / /
SAS sas SAS
Campus campus Campus
Dr dr Dr
. . .
/ / /
Cary cari Cary
, , ,
NC nc NC
27513 27513 27513
/ / /
( ( (
919 919 919
) ) )
677 677 677
- - -
8000 8000 8000
sasghm sasghm sasghm
@ @ @
theseus theseus theseus
. . .
unx unx unx
. . .
sas sas sa
. . .
com com com
. . .
. . .
. . .
! ! !
mcnc mcnc mcnc
! ! !
sas sas sa
! ! !
sasghm sasghm sasghm
