Nntp nntp Nntp
- - -
Posting post Posting
- - -
Host host Host
: : :
fac fac fac
- - -
csr csr csr
. . .
byu byu byu
. . .
edu edu edu
Lines line Lines
: : :
24 24 24
From from From
: : :
ecktons eckton ecktons
@ @ @
ucs uc ucs
. . .
byu byu byu
. . .
edu edu edu
( ( (
Sean sean Sean
Eckton eckton Eckton
) ) )
Subject subject Subject
: : :
Why whi Why
is is be
my my my
mouse mous mouse
so so so
JUMPY jumpi JUMPY
? ? ?
( ( (
MS ms MS
MOUSE mous MOUSE
) ) )
Organization organ Organization
: : :
Fine fine Fine
Arts art Arts
and and and
Communications communic Communications
- - -
- - -
Brigham brigham Brigham
Young young Young
University univers University
I i I
have have have
a a a
Microsoft microsoft Microsoft
Serial serial Serial
Mouse mous Mouse
and and and
am am be
using use use
mouse mous mouse
. . .
com com com
8 8 8
. . .
00 00 00
( ( (
was was be
using use use
8 8 8
. . .
20 20 20
I i I
think think think
, , ,
but but but
switched switch switch
to to to
8 8 8
. . .
00 00 00
to to to
see see see
if if if
it it it
was was be
any ani any
better better good
) ) )
. . .
Vertical vertic Vertical
motion motion motion
is is be
nice nice nice
and and and
smooth smooth smooth
, , ,
but but but
horizontal horizont horizontal
motion motion motion
is is be
so so so
bad bad bad
I i I
sometimes sometim sometimes
can can can
' ' '
t t t
click click click
on on on
something someth something
because becaus because
my my my
mouse mous mouse
jumps jump jump
around around around
. . .
I i I
can can can
be be be
moving move move
the the the
mouse mous mouse
to to to
the the the
right right right
with with with
relatively relat relatively
uniform uniform uniform
motion motion motion
and and and
the the the
mouse mous mouse
will will will
move move move
smoothly smooth smoothly
for for for
a a a
bit bit bit
, , ,
then then then
jump jump jump
to to to
the the the
right right right
, , ,
then then then
move move move
smoothly smooth smoothly
for for for
a a a
bit bit bit
then then then
jump jump jump
again again again
( ( (
maybe mayb maybe
this this this
time time time
to to to
the the the
left left left
about about about
. . .
5 5 5
inch inch inch
! ! !
) ) )
. . .
This this This
is is be
crazy crazi crazy
! ! !
I i I
have have have
never never never
had had have
so so so
much much much
trouble troubl trouble
with with with
a a a
mouse mous mouse
before befor before
. . .
Anyone anyon Anyone
have have have
any ani any
solutions solut solution
? ? ?
Does doe Does
Microsoft microsoft Microsoft
think think think
they they they
are are be
what what what
everyone everyon everyone
should should should
be be be
? ? ?
< < <
- - -
just just just
venting vent vent
steam steam steam
! ! !
- - -
- - -
- - -
Sean sean Sean
Eckton eckton Eckton
Computer comput Computer
Support support Support
Representative repres Representative
College colleg College
of of of
Fine fine Fine
Arts art Arts
and and and
Communications communic Communications
D d D
- - -
406 406 406
HFAC hfac HFAC
Brigham brigham Brigham
Young young Young
University univers University
Provo provo Provo
, , ,
UT ut UT
84602 84602 84602
( ( (
801 801 801
) ) )
378 378 378
- - -
3292 3292 3292
hfac hfac hfac
_ _ _
csr csr csr
@ @ @
byu byu byu
. . .
edu edu edu
ecktons eckton ecktons
@ @ @
ucs uc ucs
. . .
byu byu byu
. . .
edu edu edu
