From from From
: : :
keith keith keith
@ @ @
cco cco cco
. . .
caltech caltech caltech
. . .
edu edu edu
( ( (
Keith keith Keith
Allan allan Allan
Schneider schneider Schneider
) ) )
Subject subject Subject
: : :
Re re Re
: : :
Morality moral Morality
? ? ?
( ( (
was was be
Re re Re
: : :
< < <
Political polit Political
Atheists atheist Atheists
? ? ?
) ) )
Organization organ Organization
: : :
California california California
Institute institut Institute
of of of
Technology technolog Technology
, , ,
Pasadena pasadena Pasadena
Lines line Lines
: : :
23 23 23
NNTP nntp NNTP
- - -
Posting post Posting
- - -
Host host Host
: : :
punisher punish punisher
. . .
caltech caltech caltech
. . .
edu edu edu
livesey livesey livesey
@ @ @
solntze solntz solntze
. . .
wpd wpd wpd
. . .
sgi sgi sgi
. . .
com com com
( ( (
Jon jon Jon
Livesey livesey Livesey
) ) )
writes write write
: : :
> > >
> > >
So so So
, , ,
you you you
are are be
saying say say
that that that
it it it
isn isn isn
' ' '
t t t
possible possibl possible
for for for
an an an
instinctive instinct instinctive
act act act
> > >
> > >
to to to
be be be
moral moral moral
one one one
? ? ?
> > >
I i I
like like like
to to to
think think think
that that that
many mani many
things thing thing
are are be
possible possibl possible
. . .
Explain explain Explain
to to to
me me me
> > >
how how how
instinctive instinct instinctive
acts act act
can can can
be be be
moral moral moral
acts act act
, , ,
and and and
I i I
am am be
happy happi happy
to to to
listen listen listen
. . .
For for For
example exampl example
, , ,
if if if
it it it
were were be
instinctive instinct instinctive
not not not
to to to
murder murder murder
. . .
. . .
. . .
> > >
> > >
That that That
is is be
, , ,
in in in
order order order
for for for
an an an
act act act
to to to
be be be
an an an
act act act
of of of
morality moral morality
, , ,
> > >
> > >
the the the
person person person
must must must
consider consid consider
the the the
immoral immor immoral
action action action
but but but
then then then
disregard disregard disregard
> > >
> > >
it it it
? ? ?
> > >
Weaker weaker Weaker
than than than
that that that
. . .
There there There
must must must
be be be
the the the
possibility possibl possibility
that that that
the the the
> > >
organism organ organism
- - -
it it it
' ' '
s s s
not not not
just just just
people peopl people
we we we
are are be
talking talk talk
about about about
- - -
can can can
> > >
consider consid consider
alternatives altern alternative
. . .
So so So
, , ,
only onli only
intelligent intellig intelligent
beings be being
can can can
be be be
moral moral moral
, , ,
even even even
if if if
the the the
bahavior bahavior bahavior
of of of
other other other
beings be being
mimics mimic mimic
theirs their theirs
? ? ?
And and And
, , ,
how how how
much much much
emphasis emphasi emphasis
do do do
you you you
place place place
on on on
intelligence intellig intelligence
? ? ?
Animals anim Animals
of of of
the the the
same same same
species speci specie
could could could
kill kill kill
each each each
other other other
arbitarily arbitarili arbitarily
, , ,
but but but
they they they
don don don
' ' '
t t t
. . .
Are are Are
you you you
trying tri try
to to to
say say say
that that that
this this this
isn isn isn
' ' '
t t t
an an an
act act act
of of of
morality moral morality
because becaus because
most most most
animals anim animal
aren aren aren
' ' '
t t t
intelligent intellig intelligent
enough enough enough
to to to
think think think
like like like
we we we
do do do
? ? ?
keith keith keith
